"date","coin_name","market_cap","market_share_percent"
2018-06-23,Binance Coin,1773478912,1.14
2018-06-23,Bitcoin,105449275392,67.99
2018-06-23,Dogecoin,303670208,0.20
2018-06-23,Ethereum,47577075712,30.67
2018-06-24,Binance Coin,1647622912,1.07
2018-06-24,Bitcoin,105646571520,68.83
2018-06-24,Dogecoin,288641056,0.19
2018-06-24,Ethereum,45897154560,29.90
2018-06-25,Binance Coin,1701598720,1.10
2018-06-25,Bitcoin,106958462976,68.95
2018-06-25,Dogecoin,285861152,0.18
2018-06-25,Ethereum,46171164672,29.77
2018-06-26,Binance Coin,1610263040,1.08
2018-06-26,Bitcoin,104307941376,69.71
2018-06-26,Dogecoin,285041024,0.19
2018-06-26,Ethereum,43417899008,29.02
2018-06-27,Binance Coin,1602291584,1.06
2018-06-27,Bitcoin,105403596800,69.49
2018-06-27,Dogecoin,280401344,0.18
2018-06-27,Ethereum,44389429248,29.27
2018-06-28,Binance Coin,1610787584,1.11
2018-06-28,Bitcoin,101072355328,69.54
2018-06-28,Dogecoin,271187904,0.19
2018-06-28,Ethereum,42391126016,29.17
2018-06-29,Binance Coin,1654579456,1.09
2018-06-29,Bitcoin,106474708992,69.97
2018-06-29,Dogecoin,279304736,0.18
2018-06-29,Ethereum,43769409536,28.76
2018-06-30,Binance Coin,1671537408,1.06
2018-06-30,Bitcoin,109665615872,69.71
2018-06-30,Dogecoin,287630560,0.18
2018-06-30,Ethereum,45703303168,29.05
2018-07-01,Binance Coin,1642662144,1.05
2018-07-01,Bitcoin,109366026240,69.71
2018-07-01,Dogecoin,286509504,0.18
2018-07-01,Ethereum,45585862656,29.06
2018-07-02,Binance Coin,1661650048,1.02
2018-07-02,Bitcoin,113288830976,69.50
2018-07-02,Dogecoin,311174080,0.19
2018-07-02,Ethereum,47747743744,29.29
2018-07-03,Binance Coin,1616136192,1.01
2018-07-03,Bitcoin,111849431040,69.73
2018-07-03,Dogecoin,303713120,0.19
2018-07-03,Ethereum,46637068288,29.07
2018-07-04,Binance Coin,1597205248,0.99
2018-07-04,Bitcoin,113024524288,69.82
2018-07-04,Dogecoin,308602976,0.19
2018-07-04,Ethereum,46960390144,29.01
2018-07-05,Binance Coin,1579528832,0.97
2018-07-05,Bitcoin,113748385792,69.65
2018-07-05,Dogecoin,299294784,0.18
2018-07-05,Ethereum,47682969600,29.20
2018-07-06,Binance Coin,1542932992,0.94
2018-07-06,Bitcoin,114350505984,69.79
2018-07-06,Dogecoin,299049600,0.18
2018-07-06,Ethereum,47652425728,29.08
2018-07-07,Binance Coin,1642742016,0.97
2018-07-07,Bitcoin,117506605056,69.58
2018-07-07,Dogecoin,304620160,0.18
2018-07-07,Ethereum,49436672000,29.27
2018-07-08,Binance Coin,1595654272,0.95
2018-07-08,Bitcoin,116097024000,69.44
2018-07-08,Dogecoin,300734144,0.18
2018-07-08,Ethereum,49191161856,29.42
2018-07-09,Binance Coin,1558317184,0.94
2018-07-09,Bitcoin,115557892096,69.88
2018-07-09,Dogecoin,299949056,0.18
2018-07-09,Ethereum,47950213120,29.00
2018-07-10,Binance Coin,1455315072,0.95
2018-07-10,Bitcoin,108511010816,70.48
2018-07-10,Dogecoin,277864992,0.18
2018-07-10,Ethereum,43708239872,28.39
2018-07-11,Binance Coin,1448883200,0.93
2018-07-11,Bitcoin,109631864832,70.14
2018-07-11,Dogecoin,279463360,0.18
2018-07-11,Ethereum,44934270976,28.75
2018-07-12,Binance Coin,1376546816,0.91
2018-07-12,Bitcoin,106798866432,70.39
2018-07-12,Dogecoin,265785072,0.18
2018-07-12,Ethereum,43288293376,28.53
2018-07-13,Binance Coin,1389034368,0.91
2018-07-13,Bitcoin,106968440832,70.23
2018-07-13,Dogecoin,268861152,0.18
2018-07-13,Ethereum,43694989312,28.69
2018-07-14,Binance Coin,1379500416,0.90
2018-07-14,Bitcoin,107631452160,70.26
2018-07-14,Dogecoin,272285056,0.18
2018-07-14,Ethereum,43911192576,28.66
2018-07-15,Binance Coin,1401464832,0.90
2018-07-15,Bitcoin,109074579456,69.89
2018-07-15,Dogecoin,274421952,0.18
2018-07-15,Ethereum,45306413056,29.03
2018-07-16,Binance Coin,1509598720,0.91
2018-07-16,Bitcoin,115638206464,69.71
2018-07-16,Dogecoin,329148256,0.20
2018-07-16,Ethereum,48419024896,29.19
2018-07-17,Binance Coin,1563825408,0.88
2018-07-17,Bitcoin,125588963328,70.55
2018-07-17,Dogecoin,372245952,0.21
2018-07-17,Ethereum,50478768128,28.36
2018-07-18,Binance Coin,1228749568,0.70
2018-07-18,Bitcoin,126458167296,71.63
2018-07-18,Dogecoin,428178336,0.24
2018-07-18,Ethereum,48424157184,27.43
2018-07-19,Binance Coin,1233830784,0.70
2018-07-19,Bitcoin,128122732544,72.33
2018-07-19,Dogecoin,443392192,0.25
2018-07-19,Ethereum,47335899136,26.72
2018-07-20,Binance Coin,1152922112,0.67
2018-07-20,Bitcoin,126202568704,72.87
2018-07-20,Dogecoin,393392416,0.23
2018-07-20,Ethereum,45437820928,26.24
2018-07-21,Binance Coin,1163848704,0.66
2018-07-21,Bitcoin,127333466112,72.55
2018-07-21,Dogecoin,377290400,0.21
2018-07-21,Ethereum,46630719488,26.57
2018-07-22,Binance Coin,1157602176,0.66
2018-07-22,Bitcoin,127336611840,72.66
2018-07-22,Dogecoin,399040896,0.23
2018-07-22,Ethereum,46360031232,26.45
2018-07-23,Binance Coin,1148050944,0.64
2018-07-23,Bitcoin,132375371776,73.79
2018-07-23,Dogecoin,395957344,0.22
2018-07-23,Ethereum,45481299968,25.35
2018-07-24,Binance Coin,1160009088,0.60
2018-07-24,Bitcoin,144634920960,74.33
2018-07-24,Dogecoin,417763040,0.21
2018-07-24,Ethereum,48368209920,24.86
2018-07-25,Binance Coin,1235874688,0.65
2018-07-25,Bitcoin,140482953216,74.01
2018-07-25,Dogecoin,408948832,0.22
2018-07-25,Ethereum,47683829760,25.12
2018-07-26,Binance Coin,1279609984,0.69
2018-07-26,Bitcoin,136553078784,73.79
2018-07-26,Dogecoin,391735296,0.21
2018-07-26,Ethereum,46839930880,25.31
2018-07-27,Binance Coin,1329792256,0.70
2018-07-27,Bitcoin,140235571200,74.05
2018-07-27,Dogecoin,394605472,0.21
2018-07-27,Ethereum,47417753600,25.04
2018-07-28,Binance Coin,1394645248,0.74
2018-07-28,Bitcoin,140716556288,74.20
2018-07-28,Dogecoin,392607808,0.21
2018-07-28,Ethereum,47147855872,24.86
2018-07-29,Binance Coin,1339200128,0.70
2018-07-29,Bitcoin,141185843200,74.29
2018-07-29,Dogecoin,381945728,0.20
2018-07-29,Ethereum,47133880320,24.80
2018-07-30,Binance Coin,1262379520,0.67
2018-07-30,Bitcoin,140547194880,74.62
2018-07-30,Dogecoin,377999648,0.20
2018-07-30,Ethereum,46175215616,24.51
2018-07-31,Binance Coin,1315723264,0.73
2018-07-31,Bitcoin,133688475648,74.61
2018-07-31,Dogecoin,340164800,0.19
2018-07-31,Ethereum,43839033344,24.47
2018-08-01,Binance Coin,1296477440,0.74
2018-08-01,Bitcoin,131030163456,74.78
2018-08-01,Dogecoin,365019488,0.21
2018-08-01,Ethereum,42521935872,24.27
2018-08-02,Binance Coin,1354071552,0.78
2018-08-02,Bitcoin,130052063232,74.98
2018-08-02,Dogecoin,340387648,0.20
2018-08-02,Ethereum,41709182976,24.05
2018-08-03,Binance Coin,1350031360,0.79
2018-08-03,Bitcoin,127785828352,74.40
2018-08-03,Dogecoin,337172288,0.20
2018-08-03,Ethereum,42287976448,24.62
2018-08-04,Binance Coin,1322122496,0.81
2018-08-04,Bitcoin,120899698688,73.84
2018-08-04,Dogecoin,317270336,0.19
2018-08-04,Ethereum,41183215616,25.15
2018-08-05,Binance Coin,1301186176,0.79
2018-08-05,Bitcoin,121526075392,73.80
2018-08-05,Dogecoin,327938528,0.20
2018-08-05,Ethereum,41521713152,25.21
2018-08-06,Binance Coin,1308435584,0.81
2018-08-06,Bitcoin,119531511808,73.65
2018-08-06,Dogecoin,321265088,0.20
2018-08-06,Ethereum,41139789824,25.35
2018-08-07,Binance Coin,1255617152,0.80
2018-08-07,Bitcoin,116128342016,74.36
2018-08-07,Dogecoin,308809408,0.20
2018-08-07,Ethereum,38472421376,24.64
2018-08-08,Binance Coin,1159875456,0.79
2018-08-08,Bitcoin,108448407552,74.29
2018-08-08,Dogecoin,279185568,0.19
2018-08-08,Ethereum,36091568128,24.72
2018-08-09,Binance Coin,1228099968,0.81
2018-08-09,Bitcoin,112973963264,74.57
2018-08-09,Dogecoin,295514400,0.20
2018-08-09,Ethereum,37007392768,24.43
2018-08-10,Binance Coin,1158643328,0.82
2018-08-10,Bitcoin,106390929408,75.10
2018-08-10,Dogecoin,276653728,0.20
2018-08-10,Ethereum,33834485760,23.88
2018-08-11,Binance Coin,1120992256,0.79
2018-08-11,Bitcoin,108314255360,76.10
2018-08-11,Dogecoin,278022880,0.20
2018-08-11,Ethereum,32619681792,22.92
2018-08-12,Binance Coin,1121488896,0.79
2018-08-12,Bitcoin,108790259712,76.31
2018-08-12,Dogecoin,278123360,0.20
2018-08-12,Ethereum,32368769024,22.71
2018-08-13,Binance Coin,976921216,0.70
2018-08-13,Bitcoin,108369690624,78.17
2018-08-13,Dogecoin,269736320,0.19
2018-08-13,Ethereum,29024491520,20.94
2018-08-14,Binance Coin,899738496,0.66
2018-08-14,Bitcoin,106696392704,78.38
2018-08-14,Dogecoin,261534672,0.19
2018-08-14,Ethereum,28263968768,20.76
2018-08-15,Binance Coin,903835968,0.65
2018-08-15,Bitcoin,108581773312,78.47
2018-08-15,Dogecoin,266549312,0.19
2018-08-15,Ethereum,28617474048,20.68
2018-08-16,Binance Coin,936245248,0.67
2018-08-16,Bitcoin,109045252096,78.20
2018-08-16,Dogecoin,265235120,0.19
2018-08-16,Ethereum,29199228928,20.94
2018-08-17,Binance Coin,1038011008,0.71
2018-08-17,Bitcoin,113290723328,77.27
2018-08-17,Dogecoin,284151776,0.19
2018-08-17,Ethereum,32011921408,21.83
2018-08-18,Binance Coin,946297984,0.67
2018-08-18,Bitcoin,110603018240,77.99
2018-08-18,Dogecoin,277170304,0.20
2018-08-18,Ethereum,29998585856,21.15
2018-08-19,Binance Coin,970044288,0.67
2018-08-19,Bitcoin,112031842304,77.91
2018-08-19,Dogecoin,286367584,0.20
2018-08-19,Ethereum,30514026496,21.22
2018-08-20,Binance Coin,926560320,0.67
2018-08-20,Bitcoin,108642189312,78.91
2018-08-20,Dogecoin,274272448,0.20
2018-08-20,Ethereum,27829774336,20.21
2018-08-21,Binance Coin,927868800,0.66
2018-08-21,Bitcoin,111758098432,78.94
2018-08-21,Dogecoin,280772192,0.20
2018-08-21,Ethereum,28609531904,20.21
2018-08-22,Binance Coin,911163712,0.66
2018-08-22,Bitcoin,109840900096,79.27
2018-08-22,Dogecoin,268075744,0.19
2018-08-22,Ethereum,27539120128,19.88
2018-08-23,Binance Coin,927907968,0.65
2018-08-23,Bitcoin,112577437696,79.33
2018-08-23,Dogecoin,276305568,0.19
2018-08-23,Ethereum,28129662976,19.82
2018-08-24,Binance Coin,977542016,0.67
2018-08-24,Bitcoin,115778355200,79.43
2018-08-24,Dogecoin,281064256,0.19
2018-08-24,Ethereum,28730705920,19.71
2018-08-25,Binance Coin,968095808,0.66
2018-08-25,Bitcoin,116534501376,79.72
2018-08-25,Dogecoin,274615424,0.19
2018-08-25,Ethereum,28399212544,19.43
2018-08-26,Binance Coin,972852352,0.67
2018-08-26,Bitcoin,115585204224,79.83
2018-08-26,Dogecoin,278624224,0.19
2018-08-26,Ethereum,27953029120,19.31
2018-08-27,Binance Coin,1070962816,0.72
2018-08-27,Bitcoin,118657884160,79.62
2018-08-27,Dogecoin,285305952,0.19
2018-08-27,Ethereum,29015875584,19.47
2018-08-28,Binance Coin,1097066368,0.71
2018-08-28,Bitcoin,122319192064,79.51
2018-08-28,Dogecoin,302144256,0.20
2018-08-28,Ethereum,30128902144,19.58
2018-08-29,Binance Coin,1067209152,0.70
2018-08-29,Bitcoin,121484664832,79.79
2018-08-29,Dogecoin,302033248,0.20
2018-08-29,Ethereum,29404459008,19.31
2018-08-30,Binance Coin,1027963072,0.68
2018-08-30,Bitcoin,120309825536,79.89
2018-08-30,Dogecoin,371736160,0.25
2018-08-30,Ethereum,28881057792,19.18
2018-08-31,Binance Coin,1051955840,0.69
2018-08-31,Bitcoin,121346613248,79.98
2018-08-31,Dogecoin,555832512,0.37
2018-08-31,Ethereum,28774922240,18.96
2018-09-01,Binance Coin,1086875264,0.70
2018-09-01,Bitcoin,124044623872,79.57
2018-09-01,Dogecoin,727970624,0.47
2018-09-01,Ethereum,30035326976,19.27
2018-09-02,Binance Coin,1079234176,0.69
2018-09-02,Bitcoin,125427777536,79.88
2018-09-02,Dogecoin,579769472,0.37
2018-09-02,Ethereum,29942718464,19.07
2018-09-03,Binance Coin,1075576064,0.69
2018-09-03,Bitcoin,125222789120,80.10
2018-09-03,Dogecoin,610853696,0.39
2018-09-03,Ethereum,29428617216,18.82
2018-09-04,Binance Coin,1084945792,0.69
2018-09-04,Bitcoin,126986878976,80.49
2018-09-04,Dogecoin,611181312,0.39
2018-09-04,Ethereum,29074743296,18.43
2018-09-05,Binance Coin,963396608,0.68
2018-09-05,Bitcoin,117185658880,82.31
2018-09-05,Dogecoin,572046208,0.40
2018-09-05,Ethereum,23646371840,16.61
2018-09-06,Binance Coin,982269888,0.71
2018-09-06,Bitcoin,112649568256,81.84
2018-09-06,Dogecoin,581271424,0.42
2018-09-06,Ethereum,23435751424,17.03
2018-09-07,Binance Coin,958687872,0.71
2018-09-07,Bitcoin,111590424576,82.49
2018-09-07,Dogecoin,615880448,0.46
2018-09-07,Ethereum,22115522560,16.35
2018-09-08,Binance Coin,909286848,0.70
2018-09-08,Bitcoin,107442126848,83.18
2018-09-08,Dogecoin,660574656,0.51
2018-09-08,Ethereum,20159309824,15.61
2018-09-09,Binance Coin,908575296,0.70
2018-09-09,Bitcoin,108747087872,83.40
2018-09-09,Dogecoin,676577728,0.52
2018-09-09,Ethereum,20058707968,15.38
2018-09-10,Binance Coin,909744384,0.69
2018-09-10,Bitcoin,109255606272,83.37
2018-09-10,Dogecoin,800113792,0.61
2018-09-10,Ethereum,20078524416,15.32
2018-09-11,Binance Coin,895330560,0.69
2018-09-11,Bitcoin,109119946752,84.19
2018-09-11,Dogecoin,734786944,0.57
2018-09-11,Ethereum,18858381312,14.55
2018-09-12,Binance Coin,880093440,0.68
2018-09-12,Bitcoin,109661519872,84.37
2018-09-12,Dogecoin,749563072,0.58
2018-09-12,Ethereum,18685319168,14.38
2018-09-13,Binance Coin,917308032,0.68
2018-09-13,Bitcoin,112530972672,82.89
2018-09-13,Dogecoin,761150272,0.56
2018-09-13,Ethereum,21545775104,15.87
2018-09-14,Binance Coin,948444160,0.70
2018-09-14,Bitcoin,112462454784,82.86
2018-09-14,Dogecoin,717737344,0.53
2018-09-14,Ethereum,21590366208,15.91
2018-09-15,Binance Coin,965660288,0.70
2018-09-15,Bitcoin,113000325120,82.22
2018-09-15,Dogecoin,716133120,0.52
2018-09-15,Ethereum,22749646848,16.55
2018-09-16,Binance Coin,949014336,0.69
2018-09-16,Bitcoin,112562364416,82.30
2018-09-16,Dogecoin,758705152,0.55
2018-09-16,Ethereum,22500749312,16.45
2018-09-17,Binance Coin,898320128,0.69
2018-09-17,Bitcoin,108497125376,83.26
2018-09-17,Dogecoin,725299648,0.56
2018-09-17,Ethereum,20187901952,15.49
2018-09-18,Binance Coin,911577280,0.68
2018-09-18,Bitcoin,110064689152,82.69
2018-09-18,Dogecoin,694945856,0.52
2018-09-18,Ethereum,21426628608,16.10
2018-09-19,Binance Coin,918743552,0.69
2018-09-19,Bitcoin,110547738624,82.78
2018-09-19,Dogecoin,651826816,0.49
2018-09-19,Ethereum,21430323200,16.05
2018-09-20,Binance Coin,962240896,0.70
2018-09-20,Bitcoin,112653131776,82.11
2018-09-20,Dogecoin,661896896,0.48
2018-09-20,Ethereum,22927300608,16.71
2018-09-21,Binance Coin,1170624768,0.82
2018-09-21,Bitcoin,116385071104,81.16
2018-09-21,Dogecoin,660681856,0.46
2018-09-21,Ethereum,25177561088,17.56
2018-09-22,Binance Coin,1151981568,0.81
2018-09-22,Bitcoin,116173873152,81.49
2018-09-22,Dogecoin,669390080,0.47
2018-09-22,Ethereum,24559190016,17.23
2018-09-23,Binance Coin,1155984640,0.81
2018-09-23,Bitcoin,115990388736,81.23
2018-09-23,Dogecoin,686080896,0.48
2018-09-23,Ethereum,24957339648,17.48
2018-09-24,Binance Coin,1128469760,0.81
2018-09-24,Bitcoin,114011062272,81.92
2018-09-24,Dogecoin,660168128,0.47
2018-09-24,Ethereum,23368513536,16.79
2018-09-25,Binance Coin,1100050816,0.81
2018-09-25,Bitcoin,111450038272,82.23
2018-09-25,Dogecoin,661194560,0.49
2018-09-25,Ethereum,22328328192,16.47
2018-09-26,Binance Coin,1094818816,0.80
2018-09-26,Bitcoin,112300335104,82.50
2018-09-26,Dogecoin,662329728,0.49
2018-09-26,Ethereum,22061164544,16.21
2018-09-27,Binance Coin,1127941248,0.80
2018-09-27,Bitcoin,115454861312,82.10
2018-09-27,Dogecoin,683838592,0.49
2018-09-27,Ethereum,23358464000,16.61
2018-09-28,Binance Coin,1120985472,0.80
2018-09-28,Bitcoin,114903580672,82.40
2018-09-28,Dogecoin,678300480,0.49
2018-09-28,Ethereum,22740234240,16.31
2018-09-29,Binance Coin,1174332032,0.84
2018-09-29,Bitcoin,114186838016,81.72
2018-09-29,Dogecoin,682339776,0.49
2018-09-29,Ethereum,23688984576,16.95
2018-09-30,Binance Coin,1176523520,0.84
2018-09-30,Bitcoin,114608521216,81.69
2018-09-30,Dogecoin,687215168,0.49
2018-09-30,Ethereum,23817805824,16.98
2018-10-01,Binance Coin,1167816192,0.84
2018-10-01,Bitcoin,113999847424,81.74
2018-10-01,Dogecoin,691491520,0.50
2018-10-01,Ethereum,23609729024,16.93
2018-10-02,Binance Coin,1216336768,0.88
2018-10-02,Bitcoin,113431019520,81.86
2018-10-02,Dogecoin,677834304,0.49
2018-10-02,Ethereum,23247403008,16.78
2018-10-03,Binance Coin,1206283648,0.88
2018-10-03,Bitcoin,112516997120,82.16
2018-10-03,Dogecoin,663984384,0.48
2018-10-03,Ethereum,22567088128,16.48
2018-10-04,Binance Coin,1204451456,0.87
2018-10-04,Bitcoin,113811341312,82.22
2018-10-04,Dogecoin,657223872,0.47
2018-10-04,Ethereum,22748579840,16.43
2018-10-05,Binance Coin,1249150464,0.89
2018-10-05,Bitcoin,114614763520,81.97
2018-10-05,Dogecoin,660047424,0.47
2018-10-05,Ethereum,23304235008,16.67
2018-10-06,Binance Coin,1218133632,0.88
2018-10-06,Bitcoin,114033598464,82.07
2018-10-06,Dogecoin,645695872,0.46
2018-10-06,Ethereum,23054817280,16.59
2018-10-07,Binance Coin,1235386112,0.89
2018-10-07,Bitcoin,114298880000,82.03
2018-10-07,Dogecoin,647783104,0.46
2018-10-07,Ethereum,23161767936,16.62
2018-10-08,Binance Coin,1233929728,0.88
2018-10-08,Bitcoin,115162906624,81.95
2018-10-08,Dogecoin,649726464,0.46
2018-10-08,Ethereum,23487672320,16.71
2018-10-09,Binance Coin,1219636992,0.87
2018-10-09,Bitcoin,115007758336,82.00
2018-10-09,Dogecoin,656416576,0.47
2018-10-09,Ethereum,23361892352,16.66
2018-10-10,Binance Coin,1212954368,0.87
2018-10-10,Bitcoin,114030837760,82.02
2018-10-10,Dogecoin,646790144,0.47
2018-10-10,Ethereum,23139713024,16.64
2018-10-11,Binance Coin,1092377728,0.84
2018-10-11,Bitcoin,108341575680,83.70
2018-10-11,Dogecoin,582635136,0.45
2018-10-11,Ethereum,19426181120,15.01
2018-10-12,Binance Coin,1119110144,0.86
2018-10-12,Bitcoin,108669526016,83.23
2018-10-12,Dogecoin,611427712,0.47
2018-10-12,Ethereum,20171157504,15.45
2018-10-13,Binance Coin,1120451328,0.85
2018-10-13,Bitcoin,108878135296,83.05
2018-10-13,Dogecoin,603905152,0.46
2018-10-13,Ethereum,20494530560,15.63
2018-10-14,Binance Coin,1115328512,0.85
2018-10-14,Bitcoin,108972589056,83.33
2018-10-14,Dogecoin,601233344,0.46
2018-10-14,Ethereum,20075397120,15.35
2018-10-15,Binance Coin,1211556864,0.88
2018-10-15,Bitcoin,114280022016,83.04
2018-10-15,Dogecoin,608254400,0.44
2018-10-15,Ethereum,21514573824,15.63
2018-10-16,Binance Coin,1175713152,0.85
2018-10-16,Bitcoin,114283708416,83.05
2018-10-16,Dogecoin,584946752,0.43
2018-10-16,Ethereum,21561538560,15.67
2018-10-17,Binance Coin,1295497856,0.95
2018-10-17,Bitcoin,113399341056,83.09
2018-10-17,Dogecoin,536231872,0.39
2018-10-17,Ethereum,21254117376,15.57
2018-10-18,Binance Coin,1270921984,0.94
2018-10-18,Bitcoin,112237248512,83.20
2018-10-18,Dogecoin,511469856,0.38
2018-10-18,Ethereum,20875341824,15.48
2018-10-19,Binance Coin,1277484160,0.95
2018-10-19,Bitcoin,112052994048,83.14
2018-10-19,Dogecoin,521344512,0.39
2018-10-19,Ethereum,20917972992,15.52
2018-10-20,Binance Coin,1275898880,0.94
2018-10-20,Bitcoin,112476561408,83.08
2018-10-20,Dogecoin,530881312,0.39
2018-10-20,Ethereum,21097037824,15.58
2018-10-21,Binance Coin,1274417024,0.94
2018-10-21,Bitcoin,112369106944,83.09
2018-10-21,Dogecoin,526968576,0.39
2018-10-21,Ethereum,21071630336,15.58
2018-10-22,Binance Coin,1272265344,0.94
2018-10-22,Bitcoin,112465215488,83.18
2018-10-22,Dogecoin,509318208,0.38
2018-10-22,Ethereum,20962977792,15.50
2018-10-23,Binance Coin,1282236160,0.95
2018-10-23,Bitcoin,112279781376,83.14
2018-10-23,Dogecoin,486756512,0.36
2018-10-23,Ethereum,20997181440,15.55
2018-10-24,Binance Coin,1274681216,0.94
2018-10-24,Bitcoin,112637296640,83.24
2018-10-24,Dogecoin,456437856,0.34
2018-10-24,Ethereum,20951603200,15.48
2018-10-25,Binance Coin,1267743616,0.94
2018-10-25,Bitcoin,112309551104,83.28
2018-10-25,Dogecoin,433818656,0.32
2018-10-25,Ethereum,20839258112,15.45
2018-10-26,Binance Coin,1269103872,0.94
2018-10-26,Bitcoin,112294338560,83.22
2018-10-26,Dogecoin,465080928,0.34
2018-10-26,Ethereum,20906131456,15.49
2018-10-27,Binance Coin,1262795392,0.93
2018-10-27,Bitcoin,112402997248,83.17
2018-10-27,Dogecoin,489681088,0.36
2018-10-27,Ethereum,21000853504,15.54
2018-10-28,Binance Coin,1264409472,0.93
2018-10-28,Bitcoin,112518430720,83.11
2018-10-28,Dogecoin,474359840,0.35
2018-10-28,Ethereum,21123907584,15.60
2018-10-29,Binance Coin,1229856256,0.93
2018-10-29,Bitcoin,109862895616,83.33
2018-10-29,Dogecoin,449242880,0.34
2018-10-29,Ethereum,20292810752,15.39
2018-10-30,Binance Coin,1227818368,0.93
2018-10-30,Bitcoin,109903544320,83.32
2018-10-30,Dogecoin,449643136,0.34
2018-10-30,Ethereum,20328579072,15.41
2018-10-31,Binance Coin,1224930304,0.93
2018-10-31,Bitcoin,109627113472,83.30
2018-10-31,Dogecoin,439603264,0.33
2018-10-31,Ethereum,20314628096,15.44
2018-11-01,Binance Coin,1249031424,0.94
2018-11-01,Bitcoin,110683824128,83.32
2018-11-01,Dogecoin,441152736,0.33
2018-11-01,Ethereum,20472104960,15.41
2018-11-02,Binance Coin,1252152320,0.94
2018-11-02,Bitcoin,110880235520,83.22
2018-11-02,Dogecoin,440812512,0.33
2018-11-02,Ethereum,20657629184,15.51
2018-11-03,Binance Coin,1246544896,0.94
2018-11-03,Bitcoin,110421213184,83.20
2018-11-03,Dogecoin,436195616,0.33
2018-11-03,Ethereum,20615438336,15.53
2018-11-04,Binance Coin,1259275648,0.94
2018-11-04,Bitcoin,110689214464,82.76
2018-11-04,Dogecoin,429511040,0.32
2018-11-04,Ethereum,21371416576,15.98
2018-11-05,Binance Coin,1265157632,0.94
2018-11-05,Bitcoin,111456215040,82.75
2018-11-05,Dogecoin,423301568,0.31
2018-11-05,Ethereum,21540997120,15.99
2018-11-06,Binance Coin,1278317440,0.94
2018-11-06,Bitcoin,112095600640,82.27
2018-11-06,Dogecoin,433467776,0.32
2018-11-06,Ethereum,22445690880,16.47
2018-11-07,Binance Coin,1284047744,0.93
2018-11-07,Bitcoin,113395630080,82.48
2018-11-07,Dogecoin,425182400,0.31
2018-11-07,Ethereum,22383497216,16.28
2018-11-08,Binance Coin,1262337664,0.93
2018-11-08,Bitcoin,112078364672,82.65
2018-11-08,Dogecoin,395578784,0.29
2018-11-08,Ethereum,21877424128,16.13
2018-11-09,Binance Coin,1249682816,0.93
2018-11-09,Bitcoin,110905769984,82.65
2018-11-09,Dogecoin,367129472,0.27
2018-11-09,Ethereum,21659328512,16.14
2018-11-10,Binance Coin,1250117120,0.93
2018-11-10,Bitcoin,111326142464,82.54
2018-11-10,Dogecoin,384068864,0.28
2018-11-10,Ethereum,21917196288,16.25
2018-11-11,Binance Coin,1238146304,0.92
2018-11-11,Bitcoin,111373451264,82.63
2018-11-11,Dogecoin,369745376,0.27
2018-11-11,Ethereum,21798465536,16.17
2018-11-12,Binance Coin,1224441216,0.91
2018-11-12,Bitcoin,110689665024,82.62
2018-11-12,Dogecoin,358414080,0.27
2018-11-12,Ethereum,21707636736,16.20
